index,num_features,mean_accuracy,mean_time
351,7,0.8993697762489319,0.013061264529824257
352,3,0.4657030701637268,0.09096838533878326
353,4,0.6172552704811096,0.011660237796604633
354,4,0.6559426784515381,0.011200523003935814
355,5,0.7618488669395447,0.030242346227169037
356,4,0.5852760076522827,0.011598290875554085
357,5,0.710604190826416,0.026570111513137817
358,5,0.7423593997955322,0.013614797964692116
359,6,0.8231458067893982,0.012562589719891548
360,4,0.6529634594917297,0.08265108615159988
361,5,0.7638229131698608,0.02814544551074505
362,5,0.7950780391693115,0.030929001048207283
363,6,0.8568748831748962,0.012488218955695629
364,5,0.7290834188461304,0.027612444013357162
365,6,0.8173333406448364,0.013078521005809307
366,6,0.8411405682563782,0.012375017628073692
367,7,0.8883698582649231,0.08502223342657089
368,4,0.6656926870346069,0.03385474905371666
369,5,0.7664740085601807,0.021408386528491974
370,5,0.7979790568351746,0.013263721950352192
371,6,0.8531458973884583,0.030989661812782288
372,5,0.7374999523162842,0.031380172818899155
373,6,0.8164687752723694,0.028537742793560028
374,6,0.840973973274231,0.014536434784531593
375,7,0.8854845762252808,0.036275241523981094
376,5,0.7841458916664124,0.01412135548889637
377,6,0.8511198163032532,0.012843727134168148
378,6,0.8748959302902222,0.03397856652736664
379,7,0.907911479473114,0.031182780861854553
380,6,0.8286666870117188,0.08212518692016602
381,7,0.8814741373062134,0.0365300327539444
382,7,0.8986092805862427,0.013816802762448788
383,8,0.9250625371932983,0.027538534253835678
384,2,0.2541041672229767,0.013017551973462105
385,3,0.4102708697319031,0.08212469518184662
386,3,0.5070989727973938,0.01137546170502901
387,4,0.6312863230705261,0.031354907900094986
388,3,0.4397968053817749,0.028617078438401222
389,4,0.5854009985923767,0.011301099322736263
390,4,0.6712709069252014,0.011164216324687004
391,5,0.7502498626708984,0.028792718425393105
392,3,0.4830209016799927,0.011414722539484501
393,4,0.6239011287689209,0.030175957828760147
394,4,0.7047030925750732,0.011793413199484348
395,5,0.779130220413208,0.011915318667888641
396,4,0.6466718912124634,0.011339083313941956
397,5,0.7448020577430725,0.0214980598539114
398,5,0.7968021631240845,0.012431102804839611
399,6,0.8475521206855774,0.031205616891384125
400,3,0.44253644347190857,0.01579313725233078
401,4,0.5834113955497742,0.012372424826025963
402,4,0.6655833125114441,0.011250368319451809
403,5,0.7520363926887512,0.03625474497675896
404,4,0.6089375615119934,0.011313633061945438
405,5,0.7199843525886536,0.014096355997025967
406,5,0.7730260491371155,0.01219309214502573
407,6,0.8311561346054077,0.028405316174030304
408,4,0.6502031683921814,0.02722068689763546
409,5,0.7490833401679993,0.01212273072451353
410,5,0.8039790987968445,0.012650659307837486
411,6,0.8584739565849304,0.012960629537701607
412,5,0.7566145658493042,0.014851097948849201
413,6,0.8293072581291199,0.012606889009475708
414,6,0.8615833520889282,0.0344918891787529
415,7,0.8978594541549683,0.032854754477739334
416,3,0.46660932898521423,0.03206039220094681
417,4,0.6207603216171265,0.011536547914147377
418,4,0.6795884370803833,0.011721001006662846
419,5,0.7678593397140503,0.012802175246179104
420,4,0.5946822762489319,0.011629619635641575
421,5,0.7146874070167542,0.01413762103766203
422,5,0.7620207071304321,0.01290597952902317
423,6,0.8271928429603577,0.029548997059464455
424,4,0.6612136363983154,0.016242947429418564
425,5,0.764255166053772,0.0814613550901413
426,5,0.8063124418258667,0.03143499419093132
427,6,0.8593021631240845,0.013112773187458515
428,5,0.7444010972976685,0.02607383206486702
429,6,0.8237864375114441,0.012954565696418285
430,6,0.8525937795639038,0.035979725420475006
431,7,0.8904740214347839,0.03270644694566727
432,4,0.6610572934150696,0.08451642096042633
433,5,0.7584010362625122,0.012303129769861698
434,5,0.7994635701179504,0.012598205357789993
435,6,0.8541198372840881,0.029463503509759903
436,5,0.7356300950050354,0.030678940936923027
437,6,0.8102656006813049,0.013373049907386303
438,6,0.8429531455039978,0.013054153881967068
439,7,0.8815105557441711,0.0884326845407486
440,5,0.7852604985237122,0.012645091861486435
441,6,0.8485780954360962,0.013904317282140255
442,6,0.8772604465484619,0.028424862772226334
443,7,0.9081510901451111,0.03078470192849636
444,6,0.8307605385780334,0.030726363882422447
445,7,0.8814581632614136,0.05215901508927345
446,7,0.900307297706604,0.013367889449000359
447,8,0.9257500767707825,0.02820354327559471
448,3,0.46419787406921387,0.011006318032741547
