index,num_features,mean_accuracy,mean_time
206,5,0.8639988303184509,0.20562146604061127
207,6,0.8750000596046448,0.23973946273326874
208,3,0.8470982313156128,0.16294291615486145
209,4,0.8327487111091614,0.3791019916534424
210,4,0.8627232313156128,0.27375632524490356
211,5,0.8601721525192261,0.291220098733902
212,4,0.8545918464660645,0.14171695709228516
213,5,0.8480548858642578,0.2151191234588623
214,5,0.8633610606193542,0.21540571749210358
215,6,0.8641582131385803,0.26088353991508484
216,4,0.8470983505249023,0.2856455147266388
217,5,0.8472577333450317,0.2179306298494339
218,5,0.8582590222358704,0.2021966278553009
219,6,0.8695791363716125,0.26384079456329346
220,5,0.8482143878936768,0.13306856155395508
221,6,0.8544325232505798,0.19545705616474152
222,6,0.8780293464660645,0.31875941157341003
223,7,0.8619261384010315,0.34415024518966675
224,3,0.8593750596046448,0.14111480116844177
225,4,0.843271791934967,0.1886683702468872
226,4,0.8614476919174194,0.22003251314163208
227,5,0.8657527565956116,0.2422134429216385
228,4,0.8510842323303223,0.128768652677536
229,5,0.8552297353744507,0.16615670919418335
230,5,0.8654338121414185,0.3079846203327179
231,6,0.8673468828201294,0.24816565215587616
232,4,0.8555485606193542,0.1298043578863144
233,5,0.8509247303009033,0.16692213714122772
234,5,0.868303656578064,0.16379617154598236
235,6,0.8730868101119995,0.23811303079128265
236,5,0.8486927151679993,0.11047831177711487
237,6,0.8490115404129028,0.27731430530548096
238,6,0.8660714626312256,0.18448098003864288
239,7,0.8686224818229675,0.2919445335865021
240,4,0.8549108505249023,0.13007572293281555
241,5,0.8470982909202576,0.19924300909042358
242,5,0.860491156578064,0.19134853780269623
243,6,0.8632016181945801,0.21806593239307404
244,5,0.8529974818229675,0.2388007938861847
245,6,0.8541135191917419,0.15011882781982422
246,6,0.8719707727432251,0.15754671394824982
247,7,0.8619260191917419,0.32418447732925415
248,5,0.8557080626487732,0.11844252049922943
249,6,0.8472577333450317,0.1886422336101532
250,6,0.8724489212036133,0.18184618651866913
251,7,0.8662307858467102,0.437638521194458
252,6,0.8502869606018066,0.13850322365760803
253,7,0.8383291363716125,0.2334868162870407
254,7,0.8687818050384521,0.2365499883890152
255,8,0.8705357313156128,0.34460166096687317
256,1,0.5980548858642578,0.043896738439798355
257,2,0.6900510787963867,0.11335522681474686
258,2,0.6360012888908386,0.14946573972702026
259,3,0.6804847121238708,0.45750972628593445
260,2,0.6138392686843872,0.01700672321021557
261,3,0.6887755393981934,0.18082278966903687
262,3,0.6339285969734192,0.1965969204902649
263,4,0.6895726919174194,0.27432313561439514
264,2,0.581632673740387,0.015487167052924633
265,3,0.6772959232330322,0.19507530331611633
266,3,0.6044325232505798,0.18613559007644653
267,4,0.6682078242301941,0.4127660095691681
268,3,0.5841836333274841,0.028364811092615128
269,4,0.6878189444541931,0.1626589447259903
270,4,0.621492326259613,0.19208545982837677
271,5,0.6867028474807739,0.2348463237285614
272,2,0.7520726919174194,0.06561966985464096
273,3,0.7645089626312256,0.22305400669574738
274,3,0.7233735918998718,0.23664799332618713
275,4,0.7681760191917419,0.3479010760784149
276,3,0.7437818646430969,0.1950332373380661
277,4,0.7686543464660645,0.1829744428396225
278,4,0.7299107313156128,0.19876404106616974
279,5,0.7678571939468384,0.25914180278778076
280,3,0.7311862707138062,0.07541976124048233
281,4,0.7715243101119995,0.22185057401657104
282,4,0.7251275181770325,0.16624997556209564
